name,category1,zan,zhuanfa,pinglun,read
指数增强小迷妹, · 基金,2,0,2,4.8
ETP研究猿, · 基金,1,2,3,4.3
好买商学院, · 基金,4,1,4,6.7
泰达宏利基金, · 基金,0,0,1,5.6
基精验毒, · 基金,0,0,2,3.6
徐彬说投资, · 基金,1,1,2,4.6
二鸟说, · 基金,5,2,2,4.3
青春的泥沼, · 基金,26,11,17,7.4
蓝鲸新财富, · 基金,0,0,0,5.2
马永谙-智能投顾, · 基金,1,0,2,7.3
中国基金报, · 基金,1,0,1,9.1
中国基金报, · 基金,8,3,4,12.7
似曾相识81, · 基金,15,3,9,14.4
基民柠檬, · 基金,11,3,14,7.3
读财札记Y, · 基金,4,1,4,6.3
华宝添益, · 基金,2,1,0,7.8
中欧钱滚滚, · 基金,3,1,1,4.7
金鹰核心资源, · 基金,9,7,4,4.4
香港大盘, · 基金,3,5,12,5.2
沪深300增强, · 基金,2,0,1,4
天弘基金张子法, · 基金,3,1,2,3.3
香港中小, · 基金,4,5,13,8.5
要闻直播, · 基金,0,0,1,3.2
行业轮动组合, · 基金,2,2,4,11.2
点亮财富, · 基金,5,4,11,7.1
菜鸟理财, · 基金,1,0,1,3.4
小小财技, · 基金,14,5,10,11.1
定增并购圈, · 基金,4,13,30,4.7
蛋卷基金, · 基金,119,2,6,400.5
创业板ETF, · 基金,7,6,9,4.3
小5论基, · 基金,18,6,21,3.5
青春的泥沼, · 基金,6,2,13,7.5
丸艺DC, · 基金,13,8,12,8.6
结硬寨与打呆仗, · 基金,7,3,3,8
约翰博格走过的路, · 基金,5,1,0,3.5
似曾相识81, · 基金,10,2,2,7.6
约翰博格走过的路, · 基金,12,7,25,9.5
漫A指数, · 基金,42,13,20,18.6
似曾相识81, · 基金,11,2,19,11.5
鹏华基金鹏友会, · 基金,11,1,2,7.4
鹏华基金鹏友会, · 基金,3,3,0,5.6
价值漫步, · 基金,7,7,6,7.5
理财老娘舅, · 基金,6,3,10,12.2
理财老娘舅, · 基金,13,6,4,11.8
薇薇庄主, · 基金,10,1,6,3.6
马永谙-智能投顾, · 基金,3,2,1,6.8
老罗话指数投资, · 基金,10,6,10,8.8
天弘基金张子法, · 基金,3,1,1,4.5
基尔摩斯, · 基金,4,3,3,9.3
阿牛定投aniudt, · 基金,19,8,5,14.7
好买商学院, · 基金,11,3,5,13.2
中国基金报, · 基金,0,1,2,9.4
富国基金, · 基金,2,1,0,6.3
结硬寨与打呆仗, · 基金,5,2,4,5.7
红利基金, · 基金,19,18,61,11
中海基金, · 基金,1,0,0,4.8
二鸟说, · 基金,5,5,4,2.8
简七理财, · 基金,23,6,13,10.7
柒小姐理财, · 基金,2,2,5,8.1
多多说钱, · 基金,4,0,3,6.9
中国基金报, · 基金,13,6,8,7.9
似曾相识81, · 基金,11,2,8,22.4
阿甘量化投资, · 基金,7,4,4,6.5
读财札记Y, · 基金,12,6,15,8
qs_cn, · 基金,10,2,4,9
蛋卷基金, · 基金,24,20,6,12.7
基民柠檬, · 基金,12,3,1,9.6
蓝鲸新财富, · 基金,0,0,0,5.2
天弘基金张子法, · 基金,3,0,1,5.2
肖志刚, · 基金,18,11,11,7.4
金鹰核心资源, · 基金,4,12,5,6
华宝添益, · 基金,11,13,12,9.1
指数基金, · 基金,4,5,11,8.7
随风觅雪, · 基金,9,8,12,7.8
基尔摩斯, · 基金,21,5,1,10
富国基金, · 基金,3,0,4,5.6
驱魔神探, · 基金,6,1,11,8.9
中海基金, · 基金,4,5,4,8.1
胖咪咪, · 基金,23,28,27,5.8
多多说钱, · 基金,53,7,42,15.1
华宝油气(SZ162411), · 基金,0,1,7,3.6
结硬寨与打呆仗, · 基金,9,10,5,6.7
书剑笑傲, · 基金,25,16,13,12.3
中国基金报, · 基金,5,0,0,9.8
维基揭秘, · 基金,2,1,5,5.1
维基揭秘, · 基金,5,0,3,7.4
读财札记Y, · 基金,31,4,13,13.7
蓝鲸新财富, · 基金,2,1,1,6.7
小小财技, · 基金,13,1,1,14
蓝鲸新财富, · 基金,3,0,0,4.7
马永谙-智能投顾, · 基金,6,3,2,4.6
天弘基金张子法, · 基金,1,2,2,2.7
简七理财, · 基金,5,2,4,6.8
六扇門, · 基金,18,8,11,6.8
果仁网量化投资, · 基金,5,5,6,3.1
徐彬说投资, · 基金,4,0,0,5
行业轮动组合, · 基金,1,2,2,4
中国基金报, · 基金,8,4,8,15.8
Passion启航, · 基金,25,24,18,10.4
金鹰核心资源, · 基金,9,29,14,7.5
汇丰晋信基金, · 基金,7,1,6,5.9
投资从入门到精通, · 基金,19,10,26,18.8
i_am_静静, · 基金,9,7,38,8
好买商学院, · 基金,10,11,24,14.2
结硬寨与打呆仗, · 基金,1,0,2,6
qs_cn, · 基金,12,3,7,7.4
维基揭秘, · 基金,6,0,4,9.2
似曾相识81, · 基金,6,2,5,9.7
读财札记Y, · 基金,12,5,6,12.9
理财老娘舅, · 基金,16,11,7,8.1
基民柠檬, · 基金,15,12,12,9.2
天弘基金张子法, · 基金,1,2,3,4.6
南方基金, · 基金,5,3,17,6.2
老司基一枚, · 基金,7,4,4,5.8
行业轮动组合, · 基金,0,3,2,2.6
徐彬说投资, · 基金,1,0,0,2.5
景顺长城, · 基金,2,1,6,9.1
广发基金, · 基金,7,6,11,7.1
好买商学院, · 基金,0,2,6,4.7
ETF财经奶爸, · 基金,85,120,65,16.9
国联安基金, · 基金,5,3,2,4.6
妈妈说理财, · 基金,9,4,4,4.3
广发基金, · 基金,4,2,2,4
交银基金, · 基金,5,0,0,4.6
ETF和分级圈, · 基金,5,1,1,13
汇丰晋信基金, · 基金,2,0,0,2.3
青春的泥沼, · 基金,11,3,7,11.6
约翰博格走过的路, · 基金,6,5,7,7.3
老罗话指数投资, · 基金,13,3,5,11.4
读财札记Y, · 基金,20,4,10,11.4
平点金基, · 基金,12,5,17,10.6
蓝鲸新财富, · 基金,3,2,8,5.2
合晶睿智, · 基金,3,3,5,6
沪深300增强, · 基金,12,4,2,9.4
马永谙-智能投顾, · 基金,5,2,4,7.3
天弘基金张子法, · 基金,3,2,4,4.1
蛋卷基金, · 基金,18,5,9,38.9
二鸟说, · 基金,37,48,38,9.3
身没动心已远, · 基金,10,10,14,7.5
随风觅雪, · 基金,4,2,7,3.3
广发基金, · 基金,4,2,2,7
价值ETF, · 基金,3,6,8,4.5
青春的泥沼, · 基金,4,3,2,8.8
ETF财经奶爸, · 基金,21,4,1,9.6
中国基金报, · 基金,0,1,6,6
老罗话指数投资, · 基金,4,8,9,9.9
汇丰晋信基金, · 基金,3,1,1,4.4
中场植物人, · 基金,4,2,6,2.4
菜鸟理财, · 基金,6,3,2,4.6
维基揭秘, · 基金,7,0,2,9
证券时报网, · 基金,57,4,12,20.1
内核晚风, · 基金,7,0,8,13.5
欣然资管Ben, · 基金,1,0,0,3.4
价值漫步, · 基金,14,5,6,10.7
约翰博格走过的路, · 基金,4,3,10,3.8
读财札记Y, · 基金,12,5,13,5.6
漫A指数, · 基金,11,7,19,14.4
Q特呆, · 基金,10,4,7,4
约翰博格走过的路, · 基金,12,8,15,7
读财札记Y, · 基金,36,15,37,19.7
似曾相识81, · 基金,16,2,2,21.9
持有封基, · 基金,45,34,70,23.5
陈达美股投资, · 基金,141,168,130,24
读财札记Y, · 基金,15,7,14,17.7
华宝油气, · 基金,19,9,20,9.1
理财老娘舅, · 基金,2,7,3,8.9
维基揭秘, · 基金,10,9,6,9.1
马永谙-智能投顾, · 基金,8,1,2,8.3
中欧基金, · 基金,10,6,22,20.5
Gyro, · 基金,5,9,21,10.2
交银基金, · 基金,0,0,1,6.1
老罗话指数投资, · 基金,21,9,5,10.8
维基揭秘, · 基金,12,2,8,8
投资从入门到精通, · 基金,10,4,9,6
平点金基, · 基金,25,0,2,12.8
读财札记Y, · 基金,7,1,13,11.5
似曾相识81, · 基金,57,18,79,18.5
约翰博格走过的路, · 基金,5,3,8,3.1
基赌徒, · 基金,2,2,4,9.5
华宝添益, · 基金,33,41,30,12.4
随风觅雪, · 基金,32,15,49,10.5
二鸟说, · 基金,22,3,4,10.1
基尔摩斯, · 基金,6,1,2,10.9
马永谙-智能投顾, · 基金,0,2,0,3.9
汇丰晋信基金, · 基金,16,13,4,5.1
中国基金报, · 基金,5,1,4,9.4
分级掌柜, · 基金,19,6,30,12.2
七七读财, · 基金,6,2,4,4.1
青春的泥沼, · 基金,11,2,9,18.7
中国基金报, · 基金,6,9,13,9.5
富国基金, · 基金,9,2,9,9.4
老罗话指数投资, · 基金,14,3,4,16.5
银行螺丝钉, · 基金,49,16,45,14.9
读财札记Y, · 基金,11,2,17,18.1
华宝ETP, · 基金,9,7,12,4.5
华宝添益, · 基金,37,489,515,99.8
泰达宏利基金, · 基金,2,0,2,8.3
全指汽车, · 基金,8,3,3,5.6
漫A指数, · 基金,34,23,16,7.2
香港大盘, · 基金,8,4,4,13.7
中海基金, · 基金,5,1,1,5.1
证券市场周刊, · 基金,6,0,1,8.4
多多说钱, · 基金,3,2,2,2.7
金鹰核心资源, · 基金,5,4,5,10.7
汇丰晋信基金, · 基金,2,1,0,10.6
基尔摩斯, · 基金,2,3,15,9
富国基金, · 基金,0,0,2,7.8
中国基金报, · 基金,2,0,5,11.2
持有封基, · 基金,49,20,57,53.8
维基揭秘, · 基金,11,2,11,13.3
基民柠檬, · 基金,7,0,8,10.7
江涛的乐趣投资, · 基金,5,17,38,12.8
基尔摩斯, · 基金,5,4,6,7.4
Gyro, · 基金,34,42,73,13.4
蓝鲸新财富, · 基金,0,4,2,4.2
老司基一枚, · 基金,6,1,5,4.3
猫妹说财, · 基金,4,0,0,5
好买商学院, · 基金,3,1,6,6.5
好买商学院, · 基金,9,4,7,9.7
要闻直播, · 基金,11,9,40,88.1
Ariszheng, · 基金,8,2,4,7
要闻直播, · 基金,17,2,9,13.7
qzy69, · 基金,6,2,30,5.3
青春的泥沼, · 基金,12,7,13,11.4
hackerneo, · 基金,10,9,13,6.5
中国基金报, · 基金,2,2,2,15
史密斯岩折鸣, · 基金,3,6,7,12
富国基金, · 基金,1,1,1,9.9
读财札记Y, · 基金,9,4,10,11.2
基民柠檬, · 基金,4,5,5,10
Gyro, · 基金,4,27,71,119.1
马永谙-智能投顾, · 基金,3,3,1,5.5
随风觅雪, · 基金,1,1,1,7.6
蓝鲸新财富, · 基金,2,1,0,3
二鸟说, · 基金,5,3,5,9.7
汇丰晋信基金, · 基金,8,8,8,5
蛋卷基金, · 基金,25,26,39,84.7
菜鸟理财, · 基金,1,0,3,7.3
交银基金, · 基金,4,0,2,6.6
价值漫步, · 基金,7,5,14,10.2
老罗话指数投资, · 基金,5,4,5,7.2
行业轮动组合, · 基金,2,3,4,8.1
华宝添益, · 基金,9,8,12,13.2
张翼轸, · 基金,8,9,9,11.5
张翼轸, · 基金,26,10,23,25.6
马永谙-智能投顾, · 基金,8,8,7,12
ETP研究猿, · 基金,15,13,22,19.6
Q特呆, · 基金,27,11,21,12.2
基民柠檬, · 基金,9,0,1,11.3
蓝鲸新财富, · 基金,4,1,14,11.5
小孬研究所, · 基金,16,20,4,14.2
阿牛定投aniudt, · 基金,17,9,26,8.6
六扇門, · 基金,13,8,5,12.6
南方基金, · 基金,1,3,11,9.5
华宝油气, · 基金,5,6,26,13.1
投资从入门到精通, · 基金,5,2,10,11.9
Summlss, · 基金,6,0,1,3.3
券星研究猿, · 基金,14,11,24,8.4
基尔摩斯, · 基金,2,3,13,7.7
中海基金, · 基金,4,7,11,5.9
不明真相的群众, · 基金,7,4,24,9
中国基金报, · 基金,5,1,1,20.1
青春的泥沼, · 基金,9,4,19,29.2
基民柠檬, · 基金,10,4,4,13.5
泰达宏利基金, · 基金,5,1,0,7.7
基精验毒, · 基金,8,0,5,15.3
读财札记Y, · 基金,8,0,3,9.6
老罗话指数投资, · 基金,4,2,8,8.3
约翰博格走过的路, · 基金,4,1,3,3.2
徒步投资笔记, · 基金,7,5,5,17.1
蓝鲸新财富, · 基金,3,3,7,10.9
金鹰红利价值, · 基金,10,4,22,8.1
汇丰晋信基金, · 基金,5,6,6,16.8
金鹰基金, · 基金,3,1,5,12.6
金鹰核心资源, · 基金,6,4,7,6.6
金鹰稳健成长, · 基金,7,4,0,11.6
徐彬说投资, · 基金,0,0,1,7.7
南方基金, · 基金,5,4,21,13.6
太原业余基民, · 基金,11,2,0,10.6
青春的泥沼, · 基金,10,3,35,12.6
好买商学院, · 基金,3,2,12,11.5
点亮财富, · 基金,14,8,11,14.2
ETF财经奶爸, · 基金,13,7,17,12.2
金鹰核心资源, · 基金,2,2,3,5
蛋卷基金, · 基金,23,3,21,8.8
香港大盘, · 基金,1,3,7,4.6
基尔摩斯, · 基金,1,1,6,5.9
理财老娘舅, · 基金,1,1,6,6.1
华宝智投, · 基金,3,3,5,9.3
华宝添益, · 基金,21,26,13,6.6
老罗话指数投资, · 基金,26,23,16,23.2
读财札记Y, · 基金,7,2,10,12
蓝鲸新财富, · 基金,1,0,0,5.9
约翰博格走过的路, · 基金,2,0,0,2.3
马永谙-智能投顾, · 基金,7,1,16,9.1
徒步投资笔记, · 基金,51,38,64,157.3
金鹰基金, · 基金,2,1,0,5.7
阿牛定投aniudt, · 基金,8,4,18,10.4
行业轮动组合, · 基金,2,0,4,8.6
不明真相的群众, · 基金,178,1137,1190,382.7
东海基金, · 基金,4,0,3,6.1
二鸟说, · 基金,1,2,5,4.8
维基揭秘, · 基金,11,13,36,14.5
qzy69, · 基金,4,1,12,5.3
ETF和分级圈, · 基金,2,3,3,14.3
中国基金报, · 基金,1,0,0,9.6
理财老娘舅, · 基金,22,4,4,8.2
中国基金报, · 基金,2,3,3,15.2
维基揭秘, · 基金,3,1,0,6.1
蓝鲸新财富, · 基金,0,1,0,4.4
熊猫投资札记, · 基金,11,4,9,8.8
老司基一枚, · 基金,2,2,4,7.1
好买商学院, · 基金,3,2,4,7
沈潜, · 基金,4,0,18,10.6
中国基金报, · 基金,3,2,7,7.8
行业轮动组合, · 基金,0,0,0,5.2
美股基金策略, · 基金,3,12,8,9.8
沪深300增强, · 基金,1,0,0,4.1
中融基金, · 基金,0,0,1,3.6
基精验毒, · 基金,3,2,2,6.6
合晶睿智, · 基金,5,1,8,8.5
qzy69, · 基金,1,6,19,8.9
琨kun哥, · 基金,3,1,0,9
基赌徒, · 基金,2,3,4,8.1
进击的基民, · 基金,0,0,0,4.2
汇丰晋信基金, · 基金,2,1,1,2.7
老罗话指数投资, · 基金,12,16,28,6.9
华宝油气, · 基金,0,0,0,6.2
ETF和分级圈, · 基金,1,1,7,16.1
基民柠檬, · 基金,7,1,9,8
中国基金报, · 基金,1,0,1,10.1
大白说, · 基金,4,7,12,4.8
胡瑞微讲堂, · 基金,14,9,42,100
蓝鲸新财富, · 基金,1,0,0,6.7
小小财技, · 基金,10,2,12,8.7
随风觅雪, · 基金,6,3,3,7.3
行业轮动组合, · 基金,0,0,4,6.5
香港大盘, · 基金,5,14,17,21.2
基精验毒, · 基金,6,2,3,8.3
无责任股评, · 基金,1,2,6,8.4
好买商学院, · 基金,3,5,2,9
二鸟说, · 基金,2,2,1,11.3
菜鸟理财, · 基金,1,2,1,6.7
香港大盘, · 基金,1,5,9,10.3
小小储蓄罐, · 基金,6,2,9,10.9
熊猫投资札记, · 基金,3,7,3,17.9
国联安基金, · 基金,4,3,11,11.5
汇丰晋信基金, · 基金,1,0,0,8
菜鸟理财, · 基金,1,0,3,8.1
行业轮动组合, · 基金,2,4,7,6
中国基金报, · 基金,0,0,1,3.1
国联安基金, · 基金,2,4,4,4.2
徒步投资笔记, · 基金,3,1,4,23.2
中场植物人, · 基金,3,2,15,6.6
基尔摩斯, · 基金,13,2,3,13.6
似曾相识81, · 基金,4,0,0,6.9
欣然资管Ben, · 基金,4,4,11,2.3
价值漫步, · 基金,4,2,8,9.2
沈潜, · 基金,76,74,83,78.4
约翰博格走过的路, · 基金,8,2,11,3
Slow-Fast2017, · 基金,6,2,8,9.6
持有封基, · 基金,5,6,27,15.9
象实, · 基金,6,2,33,58.2
悦涛, · 基金,22,6,35,14.4
wuhansteel, · 基金,7,3,9,9.8
老罗话指数投资, · 基金,11,2,6,9.5
约翰博格走过的路, · 基金,4,0,0,4
Q特呆, · 基金,6,2,11,7.2
Q特呆, · 基金,16,4,13,9.1
小小财技, · 基金,2,0,3,3
白话投资, · 基金,12,9,38,6.7
基民柠檬, · 基金,11,5,14,12.7
钱耳朵, · 基金,3,1,1,6.7
北洋1895, · 基金,5,4,13,5.5
马永谙-智能投顾, · 基金,5,4,4,4.6
好买商学院, · 基金,2,1,0,1.3
蓝鲸新财富, · 基金,0,0,1,4.7
行业轮动组合, · 基金,0,1,1,5.7
指数基金, · 基金,7,13,14,7.4
基赌徒, · 基金,6,1,2,6.2
国泰基金幸福定投, · 基金,13,17,16,10.2
合晶睿智, · 基金,1,1,4,5.1
阿牛定投aniudt, · 基金,15,6,12,8.1
基赌徒, · 基金,3,1,0,6.6
ETF财经奶爸, · 基金,13,10,13,10.2
中海基金, · 基金,2,2,12,6.2
小5论基, · 基金,15,9,12,4.7
似曾相识81, · 基金,11,1,19,22.4
基民柠檬, · 基金,7,2,9,15.8
约翰博格走过的路, · 基金,2,3,21,3.8
读财札记Y, · 基金,15,5,11,15.2
基尔摩斯, · 基金,0,2,3,8.5
华宝添益, · 基金,18,24,25,16
不二月英, · 基金,4,4,7,6.7
蓝鲸新财富, · 基金,1,5,3,5.4
华宝添益, · 基金,8,26,23,12.4
老罗话指数投资, · 基金,12,5,7,12.4
随风觅雪, · 基金,6,3,1,6.4
金鹰基金, · 基金,1,0,3,7.1
红利基金, · 基金,16,38,40,7.3
诺安基金, · 基金,6,1,6,7.1
中融基金, · 基金,3,1,3,7.1
二鸟说, · 基金,21,33,37,15.1
基赌徒, · 基金,4,3,2,8.7
中国基金报, · 基金,9,5,12,16.2
沪深300增强, · 基金,8,8,14,9.5
国泰基金幸福定投, · 基金,2,0,0,4.8
书签客, · 基金,28,14,28,10.2
合晶睿智, · 基金,2,2,4,4.4
qzy69, · 基金,1,2,14,2.4
书签客, · 基金,2,2,2,4.9
ETF和分级圈, · 基金,2,1,1,11.2
多多说钱, · 基金,1,0,0,3.4
书签客, · 基金,0,2,6,3.8
书签客, · 基金,10,7,11,4.3
维基揭秘, · 基金,0,2,2,4
老罗话指数投资, · 基金,10,4,7,9.6
阿甘量化投资, · 基金,5,0,1,8.6
基赌徒, · 基金,7,6,7,13.3
驱魔神探, · 基金,12,18,35,14.5
蓝鲸新财富, · 基金,2,0,0,4.2
价值漫步, · 基金,6,7,13,10.7
老司基一枚, · 基金,5,3,4,8.9
基尔摩斯, · 基金,1,1,6,7.3
青春的泥沼, · 基金,9,12,9,14.8
图解金融, · 基金,34,25,23,13.2
好买商学院, · 基金,2,5,4,8.1
合晶睿智, · 基金,4,8,39,9.9
红利基金, · 基金,12,12,27,5.6
分级掌柜, · 基金,0,0,6,9.5
价值漫步, · 基金,1,4,7,6.2
钱耳朵, · 基金,0,1,3,5.6
蛋卷基金, · 基金,65,130,156,147
7分钟理财, · 基金,3,1,5,4.4
号外财经, · 基金,0,0,1,4.4
ETF和分级圈, · 基金,1,4,10,12.3
沪深300增强, · 基金,4,0,0,4.4
维基揭秘, · 基金,4,3,2,9.2
维基揭秘, · 基金,5,12,15,13.7
合晶睿智, · 基金,16,7,13,14.2
中融基金, · 基金,0,2,6,6.9
军工行业ETF, · 基金,2,1,7,9.6
长安基金ChangAn, · 基金,5,1,2,7.4
钱耳朵, · 基金,3,0,3,4.3
交银基金, · 基金,2,0,0,9.6
基赌徒, · 基金,9,1,1,9
钱耳朵, · 基金,3,2,3,3.5
价值ETF, · 基金,10,14,22,7.4
熊猫投资札记, · 基金,5,8,13,10.7
长安基金ChangAn, · 基金,2,0,0,7.7
中国基金报, · 基金,1,2,11,6.8
青春的泥沼, · 基金,30,41,45,13.9
中国基金报, · 基金,0,0,0,5.2
汇丰晋信基金, · 基金,0,1,5,4.2
ETF和分级圈, · 基金,1,3,6,4.6
维基揭秘, · 基金,12,2,4,17.1
老罗话指数投资, · 基金,7,5,8,16.7
似曾相识81, · 基金,6,8,3,20
基民柠檬, · 基金,3,3,6,16.7
马永谙-智能投顾, · 基金,4,2,3,10.9
蓝鲸新财富, · 基金,0,0,6,6.5
合晶睿智, · 基金,3,3,7,5.5
阿牛定投aniudt, · 基金,12,4,12,10.8
红利基金, · 基金,4,10,30,7.6
随风觅雪, · 基金,3,4,3,4.8
长安基金ChangAn, · 基金,1,0,1,2.2
沪深300增强, · 基金,1,2,3,3.9
中海基金, · 基金,1,4,8,8.1
价值ETF, · 基金,9,17,24,8.1
广发基金, · 基金,4,0,0,4.3
二鸟说, · 基金,5,3,4,8
老罗话指数投资, · 基金,8,9,7,21.4
中国基金报, · 基金,3,6,7,7.6
维基揭秘, · 基金,1,5,12,6
七七读财, · 基金,14,7,11,7.2
中国基金报, · 基金,3,2,7,15
国联安基金, · 基金,2,0,6,10.7
国联安基金, · 基金,0,0,1,5.1
汇丰晋信基金, · 基金,2,0,0,7.6
汇丰晋信基金, · 基金,1,1,0,9.4
痴迷的痴狂, · 基金,11,5,9,17.9
欣然资管Ben, · 基金,11,6,10,17.1
白话投资, · 基金,36,44,99,155.9
蓝鲸新财富, · 基金,4,8,38,109.3
ETF财经奶爸, · 基金,9,5,12,18.2
似曾相识81, · 基金,26,18,24,27
维基揭秘, · 基金,6,1,0,14.6
分级掌柜, · 基金,12,3,9,16.4
合晶睿智, · 基金,7,3,7,9.5
蓝鲸新财富, · 基金,0,0,0,3.3
基尔摩斯, · 基金,3,3,4,11.2
马永谙-智能投顾, · 基金,4,1,1,8.8
老罗话指数投资, · 基金,13,6,10,10.1
价值ETF, · 基金,18,11,14,9.9
南方基金, · 基金,8,13,47,50.1
中融基金, · 基金,7,0,0,10.9
汇丰晋信基金, · 基金,1,3,3,8
沪深300增强, · 基金,3,2,8,9.4
沪深300增强, · 基金,4,1,2,9.1
要闻直播, · 基金,2,2,2,4.2
红利基金, · 基金,6,13,42,16.3
中国基金报, · 基金,5,2,3,12.4
七七读财, · 基金,4,1,4,8.6
景顺长城, · 基金,2,2,13,12
白话投资, · 基金,16,42,58,58
似曾相识81, · 基金,22,17,21,51.2
指数基金, · 基金,10,6,23,20.4
基民柠檬, · 基金,3,2,15,10.8
互金咖, · 基金,1,1,3,3.5
ETF财经奶爸, · 基金,14,12,26,10.2
红利基金, · 基金,32,62,34,11
基尔摩斯, · 基金,2,1,0,10.1
中海基金, · 基金,4,0,1,6.3
维基揭秘, · 基金,6,3,3,6.7
南方基金, · 基金,3,1,3,2.8
鹏华基金鹏友会, · 基金,1,1,0,7.1
鹏华基金鹏友会, · 基金,1,1,1,7
银行螺丝钉, · 基金,45,23,46,27.7
二鸟说, · 基金,16,5,4,9.3
香港中小, · 基金,1,2,5,15.5
青春的泥沼, · 基金,17,5,10,23.3
沪深300增强, · 基金,2,3,8,10.8
维基揭秘, · 基金,2,1,1,10.5
ETF财经奶爸, · 基金,10,13,10,9.9
伍治坚, · 基金,21,29,29,16.8
华宝添益, · 基金,8,12,16,10.8
读财札记Y, · 基金,4,2,10,7.4
苏宁金融研究院, · 基金,3,0,0,5.3
娱乐硬糖, · 基金,1,2,6,7.1
证券时报网, · 基金,32,13,40,30.5
似曾相识81, · 基金,20,18,19,20.8
老罗话指数投资, · 基金,4,2,2,10.4
要闻直播, · 基金,0,1,1,2.9
红利基金, · 基金,6,3,15,13.8
银行ETF, · 基金,39,36,22,32.7
合晶睿智, · 基金,4,2,6,6.1
香港大盘, · 基金,7,52,29,5.9
马永谙-智能投顾, · 基金,7,1,0,4.4
广发基金, · 基金,1,31,81,136.4
银行螺丝钉, · 基金,23,7,36,11.2
要闻直播, · 基金,0,1,2,2.6
南宫少秋, · 基金,6,7,5,26.3
ETF和分级圈, · 基金,4,2,2,9.5
Ariszheng, · 基金,3,8,24,6.3
要闻直播, · 基金,3,4,20,2.7
阿牛定投aniudt, · 基金,5,1,10,3.2
沈潜, · 基金,49,116,123,85.5
读财札记Y, · 基金,9,1,7,11
熊猫投资札记, · 基金,6,1,2,10.1
金融买方卖方, · 基金,2,9,6,3.5
富国基金, · 基金,1,2,1,3.5
小匠人投资, · 基金,2,6,10,3.9
老罗话指数投资, · 基金,7,2,3,5.4
军工行业ETF, · 基金,22,33,17,4.5
阿甘量化投资, · 基金,4,0,1,3.5
小小财技, · 基金,2,3,14,4.4
行业轮动组合, · 基金,1,3,5,3.6
蓝鲸新财富, · 基金,1,0,2,3.1
东海基金, · 基金,0,0,0,2.2
qzy69, · 基金,6,5,6,3.2
基精验毒, · 基金,2,1,3,2.2
沪深300增强, · 基金,19,31,24,1.8
合晶睿智, · 基金,0,1,3,2
华宝智投, · 基金,6,6,8,4.7
史密斯岩折鸣, · 基金,5,4,7,10.4
史密斯岩折鸣, · 基金,8,9,34,6.7
中国基金报, · 基金,0,0,4,2.2
基民柠檬, · 基金,4,2,4,5.7
青春的泥沼, · 基金,16,6,4,12.7
